단어,개체명 인식,id,Unnamed: 3
어떤일이,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
있었는지는,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
‘커뮤니티’,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
게시글에,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
올려놓을게요.,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
끝까지,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
재미있게,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
봐주세요!,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
"그럼,",O,j880f_kSnCo,
 ,O,j880f_kSnCo,
오늘,O,j880f_kSnCo,
도,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
영상,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
재미있게,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
봐주시구,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
좋아요,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
와,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
구독으로,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
다음,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
여행도,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
함께해요,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
우리!,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
?,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
감사합니다.,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
#,O,j880f_kSnCo,
경주,B_LOC,j880f_kSnCo,
여행,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
#국내여행,O,j880f_kSnCo,
 ,O,j880f_kSnCo,
#,O,j880f_kSnCo,
??????????????????,O,j880f_kSnCo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,_T6aTSngwM0,
경주,B_LOC,_T6aTSngwM0,
여행,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
#우정여행,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
#,O,_T6aTSngwM0,
황리단길,B_TOR,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
여자,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
셋이,O,_T6aTSngwM0,
서,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
다녀왔습니다.,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
경주,B_LOC,_T6aTSngwM0,
여행,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
근데,O,_T6aTSngwM0,
 ,O,_T6aTSngwM0,
돼지,O,_T6aTSngwM0,
파티가되었다....?,O,_T6aTSngwM0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
Subtitles,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
can,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
be,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
selected,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
in,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
the,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
settings.,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
설정에서,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
자막을,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
선택할,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
수,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
있습니다.,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
?구독&좋아요,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
꾹!?,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
에서도,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
많은,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
소식을,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
볼,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
수,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
있으시답니다?,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
유피,O,sxVTYZsBgdg,
가,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
운영하는,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
속옷마켓,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#,O,sxVTYZsBgdg,
유피유피,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
:,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
upup_official,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
http,O,sxVTYZsBgdg,
s://,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
유피,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
:,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
hj_1.23,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
ht,O,sxVTYZsBgdg,
tp,O,sxVTYZsBgdg,
s://,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#데이트브이로그,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#일상브이로그,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#유피로그,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#,O,sxVTYZsBgdg,
경주,B_LOC,sxVTYZsBgdg,
여행,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#카페사바하,B_CAF,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#이스트앵글,B_CAF,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#datevlog,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#vlog,O,sxVTYZsBgdg,
 ,O,sxVTYZsBgdg,
#cafevlog,O,sxVTYZsBgdg,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
안녕하세요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
쏘웜,O,4VMLx_np5m8,
입니다.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
오늘,O,4VMLx_np5m8,
은,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
오랜만의,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
외출로,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"기분전환하고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
집밥,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
해먹은,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
일상을,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
기록해,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
보았어요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
금요일,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
출근해서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
바쁘게,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
일처리,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"후,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
집에와서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
소고기무국,O,4VMLx_np5m8,
",",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
갈치조림,O,4VMLx_np5m8,
",",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
김구,O,4VMLx_np5m8,
워서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
맛있는,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
저녁,O,4VMLx_np5m8,
을,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
먹고,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
',O,4VMLx_np5m8,
퀸스겜빗,O,4VMLx_np5m8,
',O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
드라마,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
보며,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
금요일,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
마무리,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
했어요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
다음날,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
아침,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
돼지고기,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
듬뿍,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
넣은,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
카레,O,4VMLx_np5m8,
를,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
아점으로,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"먹고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
집에서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
30분,O,4VMLx_np5m8,
이면,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
갈수,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
있는,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
곳인,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
경주,B_LOC,4VMLx_np5m8,
에,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
가서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
도넛,O,4VMLx_np5m8,
맛집인,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
',O,4VMLx_np5m8,
컵넛,B_CAF,4VMLx_np5m8,
'에서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
도넛,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
먹기,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"그리고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
경주,B_LOC,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
월정교,B_TOR,4VMLx_np5m8,
와,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
교촌마을,B_TOR,4VMLx_np5m8,
을,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
지나,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
황리단길,B_TOR,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
',O,4VMLx_np5m8,
약방운세,B_TOR,4VMLx_np5m8,
'에서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
재미로,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
새,O,4VMLx_np5m8,
해운세도,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
점지어,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"보고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
집에서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
횡성한우,O,4VMLx_np5m8,
와,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
남편,O,4VMLx_np5m8,
표,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
된장찌개,O,4VMLx_np5m8,
를,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
먹는,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
일상을,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
담아,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
봤어요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
편안하게,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
영상,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"봐주시고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
1080p,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
고화질로,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
설정해서,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
시청바랍니다♥,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
구독과,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"좋아요,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
댓글은,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
큰,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
힘이,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
된답니다.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
편안하게,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"감상해주시고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
날이,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
갑자기,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
많이,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
추워졌어요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
감기,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
"조심하시고,",O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
오늘,O,4VMLx_np5m8,
도,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
따뜻하게,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
좋은,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
하루,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
보내세요.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
감사합니다.,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
#,O,4VMLx_np5m8,
주부,O,4VMLx_np5m8,
브이로그,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
#일상브이로그,O,4VMLx_np5m8,
 ,O,4VMLx_np5m8,
#,O,4VMLx_np5m8,
경주,B_LOC,4VMLx_np5m8,
데이트,O,4VMLx_np5m8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
경주,B_LOC,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
브이로그,O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
2탄,O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
(,O,6uw5fn45IUQ,
Gyeongju VLOG,O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
no.2,O,6uw5fn45IUQ,
),O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
[HIGHTEEN,O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
ver.],O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
경주,B_LOC,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
황리단길,B_TOR,6uw5fn45IUQ,
??,O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
Hwangridangil,O,6uw5fn45IUQ,
",",O,6uw5fn45IUQ,
 ,O,6uw5fn45IUQ,
Gyeongju??,O,6uw5fn45IUQ,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
자막,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
화질설정,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
/,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
2박 3일,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
경,O,9VEJu2-O3-g,
주일정,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
.,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
1일,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
황리단길,B_TOR,9VEJu2-O3-g,
-,O,9VEJu2-O3-g,
대릉원,B_TOR,9VEJu2-O3-g,
-,O,9VEJu2-O3-g,
첨성대,B_TOR,9VEJu2-O3-g,
-,O,9VEJu2-O3-g,
월정교,B_TOR,9VEJu2-O3-g,
(야경),O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
점심,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
황리단길,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
(해쉬,O,9VEJu2-O3-g,
),O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ카페,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
황리단길,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
(,O,9VEJu2-O3-g,
오하이,O,9VEJu2-O3-g,
),O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
저녁,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
황리단길,B_TOR,9VEJu2-O3-g,
(,O,9VEJu2-O3-g,
황남밀면,O,9VEJu2-O3-g,
),O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ간술,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
터미널,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
근처,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
(본전막포,O,9VEJu2-O3-g,
),O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
.,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
2일,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
경주월드,B_TOR,9VEJu2-O3-g,
(폐장까지)-,O,9VEJu2-O3-g,
보문단지,B_TOR,9VEJu2-O3-g,
(,O,9VEJu2-O3-g,
저녁,O,9VEJu2-O3-g,
)-,O,9VEJu2-O3-g,
-,O,9VEJu2-O3-g,
안압지,B_TOR,9VEJu2-O3-g,
(야경)-,O,9VEJu2-O3-g,
중앙시장,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
경주월드,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
소셜에서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
자유이용권,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
싸게,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㄱ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㄱ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
90,O,9VEJu2-O3-g,
'에서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
떨어지는게,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
젤,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
재밌고,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
자리는,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
보다,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
맨,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
에서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
타야,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
제일,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
재미뚬,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
저녁,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
보문단지,B_TOR,9VEJu2-O3-g,
(,O,9VEJu2-O3-g,
함양,B_RES,9VEJu2-O3-g,
집),I_RES,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
가기,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
전에,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
가게,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
가서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
함양집,B_RES,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
입구에서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
예약,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
해놓고,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
가기,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
/,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
대기,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
있음,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
콜로세움,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
경주,B_LOC,9VEJu2-O3-g,
의,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
콜로세움,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
/,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
사진,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
찍으러,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
감,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
/,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
보문단지,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
근처,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
안압지,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
9시,O,9VEJu2-O3-g,
인가,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
10시마,O,9VEJu2-O3-g,
감,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
/,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
입장료,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
있음,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
중앙시장,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
늦게가면,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
음식이,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
좀,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
없긴,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
한데,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
"10,000원",O,9VEJu2-O3-g,
에,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
쿠폰,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
4장,O,9VEJu2-O3-g,
",",O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
도시락통으로,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
교환해서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
조금씩,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
사서,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
맛,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
보기,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
추천,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
.,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
3일,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
ㅇ,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
아침,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
:,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
중앙시장,B_TOR,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
근처,O,9VEJu2-O3-g,
 ,O,9VEJu2-O3-g,
소문난돼지국밥,B_RES,9VEJu2-O3-g,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
첫,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
브이로그이자,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
이제,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
막,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
5년 차,O,ZH7ebJ_9cLY,
에,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
접어,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
든,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
덕후,O,ZH7ebJ_9cLY,
의,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
공연,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
보러,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
가는,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
길,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
하루 동안,O,ZH7ebJ_9cLY,
의,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
일들을,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
브이로그로,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
만들어,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
보았습니다.,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
객석을,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
종횡무진,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
하면서도,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
흔들리지,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
않는,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
라이브,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
실력에,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
감탄하며,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
재밌게,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
봐주세요.,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
감사합니다,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
#,O,ZH7ebJ_9cLY,
황치열,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
#이세상라이브가아니다,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
#후덜덜한라이브실력,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
#목소리실화,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
#공연하이라이트,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
https://,O,ZH7ebJ_9cLY,
.be,O,ZH7ebJ_9cLY,
/w61CGucvZx8,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
[찍덕의,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
브이로그,O,ZH7ebJ_9cLY,
 ,O,ZH7ebJ_9cLY,
2편,O,ZH7ebJ_9cLY,
],O,ZH7ebJ_9cLY,
